SID,corr,p
sid500,0.3708145910261075,6.431696409588937e-07
sid502,0.48571568476853966,2.3312701541531827e-05
sid504,-0.239810795817896,0.01242711162723191
sid505,-0.026239873485995022,0.7395212908255304
sid506,0.02907513938704765,0.7194990302500299
sid507,,
sid508,0.05891138735121031,0.47543181271624035
sid509,,
sid510,0.049266985697597715,0.5247087379546735
sid512,-0.0724386725139825,0.36573087338293697
sid513,0.5836035709792486,4.707901140342949e-14
sid514,-0.07084191797642962,0.35718562612684024
sid515,-0.025923486288708608,0.7959198908119218
sid516,0.44461958970169696,1.4613125337342866e-10
sid517,0.07600552029792733,0.35526531079664536
sid519,0.15462953171544766,0.20457307714219333
sid521,-0.005324334951264448,0.9505801225402675
sid524,,
sid525,0.01597596878120266,0.8519233595529759
sid526,0.5089150579126174,1.6080744242534028e-12
sid527,0.11653365055631884,0.16877949123679578
sid528,0.1887459174238251,0.015501929226144899
sid529,-0.01945320447071173,0.8438521821025603
sid530,0.004814052172757855,0.9466087507146306
sid531,0.6913174860716557,4.506586705207969e-20
sid533,,
sid534,0.26846423631431365,0.0006227054215559784
sid535,0.5563136521220614,8.645438923665402e-15
sid536,0.11017441843075995,0.15890924558423838
sid537,0.2854359030056208,0.0007915883831814171
sid539,0.13908397264587058,0.0713178616224519
sid540,0.2710067903193085,0.0004863711385112683
sid541,0.6230659337036866,4.0236307241846203e-19
sid542,0.16144722196069322,0.028130680708355754
sid543,0.35472687709964973,3.61703563939779e-07
sid545,-0.03820891116398487,0.6358108406189896
sid547,,
sid549,0.513083319596194,1.5727624689565858e-12
sid550,-0.10026938297259001,0.20143460420817813
sid551,0.4542523085202238,2.90552412798539e-09
sid552,-0.13701435920464594,0.08210284587511815
sid553,0.4234876979085802,7.634100339522191e-10
sid554,0.6973323492381693,3.479827992747427e-24
sid555,-0.138111691483519,0.09877595237311822
sid556,-0.008892731786731955,0.9137023619223745
sid558,-0.32005701654729773,0.0007775473278046368
sid560,0.020874402067622932,0.803873878911525
sid561,0.22875543395230255,0.003955307129252207
sid562,-0.0336144977049038,0.6662835167321153
sid563,0.6831426649701419,3.4199345335097175e-23
sid565,0.47523067108055467,2.1557784705154268e-10
sid566,-0.1453933938698377,0.11308776766403449
sid569,-0.021730475182481404,0.7925109660186385
sid571,-0.12848335128513277,0.10652150226326454
sid572,0.17044946761903274,0.032258030149240786
sid573,0.21384574545886928,0.007350513096098947
sid574,0.09289055616144745,0.2857361828641732
sid575,-0.12348643195481619,0.17720147630641772
sid577,0.40065604386043335,3.778370918959902e-09
sid578,0.38106685043869826,7.829427455134598e-07
sid579,0.08429409749103511,0.27877873923128793
sid580,-0.07462795116312593,0.35138272741156085
sid581,-0.03138898494998175,0.6908058825264696
sid583,0.20899547846887148,0.02435402497084322
sid584,,
sid585,-0.031732164645813785,0.6776561001995121
sid586,0.800559887679207,1.7875841649209423e-30
sid590,0.06749310605093235,0.3447728097355598
sid591,0.027325686060117538,0.7416461301111165
sid592,0.3795757028989148,9.447373541253123e-07
sid593,-0.017240119804222367,0.8529970225989576
sid594,0.21890124091888505,0.006042507778844022
sid598,0.10958851600961039,0.1879221814322445
sid599,0.05055771979837191,0.5362011623950882
sid601,0.41272468164880344,2.486618232895071e-07
sid602,0.45959973649610886,7.73424923454544e-09
sid603,-0.04472548699966688,0.5731877670591763
sid604,-0.041603524962382794,0.60374636419145
sid605,0.09015345900237925,0.3039366849650601
sid606,0.02004454556590828,0.7995205326054727
sid607,0.020662639168110754,0.7812938388772162
sid611,-0.12674383686430216,0.10264192281201819
sid612,-0.03705515772605466,0.6719650936323246
sid613,0.5627762020200383,4.2586153351126055e-17
sid615,0.09771757582083955,0.22795204946223438
sid616,0.00507910423077774,0.9420977332991145
sid617,-0.00372978722817384,0.9591593829351519
sid619,-0.03246456128160445,0.6574257967360448
sid621,,
sid622,-0.32680141550506825,1.2856818801086683e-05
sid623,0.2638289289275095,0.00052838840578584
sid624,-0.06872474487920338,0.4538503414450107
sid627,-0.06215360707539193,0.4207136278005066
sid628,0.7809780085814317,1.1972986729941393e-31
sid630,0.055553736258233254,0.4718058324566192
sid631,0.20200888214714938,0.060606588709197294
sid632,0.18830780114659068,0.008050229004005453
sid635,-0.038686003870078686,0.637206731902678
sid636,0.40182283803013685,1.1588856035689588e-07
sid637,0.32034973132009287,4.707413884601475e-06
sid638,0.23430318974096975,0.0012482779086253376
sid639,-0.16450923634410958,0.06246323533086863
sid641,0.09932051488135737,0.14857597505366146
sid642,0.4445085233291314,2.442904186632951e-11
sid643,-0.14219151639617875,0.06435939614038313
sid646,-0.0426143821956321,0.5961600477767964
sid648,0.0644655355495892,0.4508739269825579
sid650,-0.08923843768157722,0.19881569911043953
sid653,-0.0897444614114177,0.20516596991882485
sid656,0.024081247797346814,0.7552611272732938
sid657,0.6521546804047953,1.187162436590843e-19
sid658,-0.0994213868287182,0.3201267362983937
sid661,-0.0029873965588269654,0.9708620393935843
sid662,-0.07461154144586944,0.33355067186620824
sid663,-0.043299120695305574,0.6140790712108012
sid666,0.4507883706817128,1.6719728355400987e-11
sid667,0.012070179153484217,0.8854282295676889
sid668,0.18162257496144613,0.03714154324438625
sid669,0.2154659932870562,0.0076781861263858255
sid671,-0.14990716064664023,0.09655415953679464
sid673,-0.35084622333740123,4.028583287179437e-07
sid674,0.6325102219569347,3.17882790724689e-16
sid675,-0.17057865200419917,0.10022489733431797
sid676,0.4186402708224803,8.826438223011599e-08
sid677,-0.005917159763313609,0.9389562516691913
sid678,0.1196666976781693,0.14065500364168998
sid679,0.06531831819601581,0.34392557040400074
sid681,-0.007518796992481201,0.9312898074988176
sid684,0.22235915175711668,0.0015961205249595384
sid685,0.16756650000240314,0.06972272178666485
sid686,-0.10915897460005507,0.2024948661144322
sid689,-0.03391337611984411,0.6405118055581429
sid691,-0.021153450287611043,0.8247962527866306
sid692,-0.1331777502762624,0.08525668278423591
sid693,-0.3202063279485488,4.6008018735313916e-05
sid696,-0.28461048664338007,2.074429051512459e-05
sid697,-0.03264546808659737,0.6725746295476754
sid698,0.0915237305792547,0.2352227799792635
sid699,0.21673087244618594,0.004409749644679937
sid704,0.027056942298854376,0.7285236355611397
sid705,0.08924381043422239,0.3126271296976313
sid706,0.01761199061176935,0.8387369614608973
sid708,-0.02745970843662278,0.6944981515523184
sid710,0.3709803080151937,6.352517363571644e-07
sid713,0.36389425226266225,4.739892919028187e-05
sid714,,
sid716,-0.014622425669590423,0.8494496384385769
sid717,0.18527866948220187,0.020996372550930592
sid718,-0.008922350970212687,0.9108415417745773
sid720,0.15076197187032278,0.04579668227536924
sid721,-0.05790099097478009,0.42018203738827853
sid722,0.05715844844671482,0.40544328634272586
sid723,0.23951419077891944,0.0008738778899651662
sid725,0.10299147664397836,0.13877923718618024
sid726,-0.05670898369634806,0.45342213921854846
sid727,0.11642240850658098,0.1888776111314737
sid728,-0.15726317052202024,0.040550712609567975
sid729,-0.20701987858014423,0.015213395866293212
sid730,-0.11078940527612309,0.18932320959722093
sid731,0.06766340251798181,0.377810494508395
sid732,0.14666750719864277,0.08490672690153724
sid734,0.4964526952209517,1.1791187258860544e-13
sid736,0.3083744371663778,4.2914121009184575e-05
sid737,0.23355650174352452,0.00304767551534583
sid738,0.1933530255082927,0.004528598701583005
sid740,-0.28262301969032017,0.0001264905218964442
sid741,0.12652814981865068,0.12805238016898907
sid742,-0.16872348510978866,0.024772304391096536
sid745,0.019283509075542105,0.8040571715671556
sid747,0.6782702442505745,7.110669183934567e-21
sid748,,
sid749,0.20428515506071226,0.011311825866681453
sid751,-0.14153370639511625,0.05806637123983507
sid753,0.16111761574800176,0.06599881461000738
sid756,,
sid762,-0.17781489295089117,0.03693247992739669
sid764,-0.009536605686107081,0.930141393534915
sid766,-0.16405434148998116,0.03817814081544877
sid767,-0.031796636649598246,0.6615161754313907
sid773,0.07253404498136158,0.46876829580311463
sid774,0.06681336459364873,0.40879845025672057
sid775,-0.006340258781655194,0.9371844135164913
sid776,-0.04702823241252986,0.5095101252818034
sid777,0.06693645063495912,0.3886405264135695
sid780,0.06744735377005552,0.4661068417345904
sid782,0.038696349674799554,0.6486962312601975
sid785,0.17098341893894858,0.026237278580822775
sid786,0.10162566957489548,0.13292717998050563
sid789,0.5441612208958644,4.529226060525126e-11
sid792,-0.00752688190729182,0.9237944269883582
sid798,0.07222564328036812,0.31069048747421835
sid800,0.04743167016804971,0.5656804231177086
sid802,0.47450302901014013,8.155026996711025e-11
sid805,0.01289004452293779,0.8764342511436287
sid809,0.14701089477108417,0.09773550743437305
sid810,0.09749470441111666,0.3020967767690897
sid812,-0.08164965809277261,0.6623617732700396
sid814,0.5590737312661938,1.8084392693342246e-11
sid816,-0.07974706458033268,0.29414773036081565
sid817,0.0047208588864225045,0.9556936040966719
sid818,0.3651616298541228,7.318152369161709e-06
sid819,0.3060447242924564,3.433088589593725e-05
sid820,-0.08563215845743295,0.20579252464669048
sid821,0.6689448762137382,2.5490775292023763e-24
sid824,-0.04767207276910989,0.5481603032339432
sid825,-0.06700327465498448,0.3532726258930141
sid827,0.31558225464096074,1.0848034675565748e-05
sid831,-0.10449810905204011,0.22951344530939546
sid832,0.24643637959860215,0.004873314058953171
sid833,-0.16581604284449417,0.060381216183074175
sid834,-0.08339001835263238,0.23922138605385362
sid835,0.07530753060587737,0.3730757972882477
sid836,-0.01508845186581577,0.8308106516956238
sid837,-0.52499846282198,3.836009862782891e-11
sid838,0.03117056527148658,0.6787182879155647
sid841,0.8129409884083817,9.335028183355611e-38
sid842,0.17526130263640813,0.040514125836997025
sid843,0.5103034797201353,4.041280778905565e-11
sid844,0.5776927572637857,3.524997065679794e-20
sid845,0.05141963987453988,0.5224580681342658
sid846,-0.023762673034606423,0.7488309999938669
sid847,0.27676530098619384,0.0001206095139448809
sid848,0.20130573283973605,0.006579626591900192
sid850,0.5522560699887349,1.228500149573717e-14
sid851,-0.06595593580386427,0.39421866464427846
sid852,0.38246519821675384,2.438887750233269e-07
sid853,0.18244941120065628,0.0197516610575526
sid854,0.43660112067372975,7.043399481183005e-09
sid855,0.27122714007592724,0.00030682101775571756
sid857,0.21374624859816968,0.003575362085816738
sid858,-0.02046321466433767,0.801762678795229
sid860,-0.024327408152549235,0.7266090734321669
sid861,-0.21469250595986283,0.0015029756716996886
sid862,0.2590056298380661,0.00022912396667095037
sid866,0.11209014948900795,0.1455905740945055
sid867,0.5058824615602094,3.3822539894621996e-14
sid868,-0.07048953496894504,0.3176188035122094
sid869,0.030013191577873407,0.7002155477557799
sid871,-0.09149573229923337,0.2285013310620837
sid872,0.6214968086225371,1.4031666365684132e-24
sid873,-0.028730535896734154,0.676731764267773
sid874,-0.018290902010417172,0.8145077130282639
sid876,-0.23159052803423813,0.0038531127729574213
sid877,-0.38544353409636184,0.012820490631613238
sid878,0.038745438803805266,0.6470987978975288
sid879,0.08487262950996578,0.2507036026103678
sid880,0.2876241323554715,9.038408063559958e-05
sid881,0.5718373233783751,1.2684621362577337e-15
sid882,0.029358905273021176,0.7673458672858057
sid883,-0.05041606952202021,0.5585004400230307
sid884,0.37214393501990517,5.822192628849604e-07
sid885,0.24727677637282258,0.0012315177152525075
sid886,0.13975503537458417,0.09479015263941049
sid888,0.21798096293827118,0.004182132614206641
sid893,0.17599438621576766,0.026005934389635704
sid894,0.2946134418788708,0.0005493389501688693
sid895,0.09154959483148352,0.38809947080027674
sid896,0.13287090060450082,0.128814500349386
sid897,0.32219705379585944,0.0002955671251805053
sid898,-0.03804701946831451,0.6637110071240673
sid899,0.07268786624416124,0.34191591594083737
sid901,-0.10891881926794467,0.21029855623430332
sid902,0.2002599027720453,0.020340276735116763
sid903,0.0367603636492669,0.6281232461318469
sid904,-0.03536207178067937,0.6850089877998438
sid905,0.10505615326839028,0.23792702975932783
sid906,0.12457343573384276,0.15628665259007368
sid909,-0.026679638822310905,0.770512552706649
sid910,0.6803953343157496,1.1205071164598842e-19
sid911,0.0938628986336002,0.2807010746392471
sid912,0.026808711103901667,0.7575892723390417
sid916,0.1593341477627722,0.022491339818130597
sid917,-0.03215165795782111,0.6579742271377655
sid919,0.7911642689707558,1.3975339959268186e-44
sid920,-0.06819937406067837,0.3472574234753858
sid921,0.09729678964214912,0.26706003568264547
sid922,0.034947506420937566,0.6232251576140427
sid923,0.2904062126879708,0.00012222346411006068
sid924,0.07339114156401665,0.30915989396007243
sid925,0.30550446716288615,9.991069733763833e-05
sid926,,
sid928,-0.02483542689440891,0.7250485990533599
sid929,,
