,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE
"(0.10,0.45]",0.102,0.019130434782608688,0.017886178861788626,-0.0036036036036036006,0.019672131147540992,0.03428571428571428,0.03928571428571429,-0.003603603603603602,0.03130434782608696,0.030909090909090914,0.022608695652173914,0.003539823008849541,2.0751832235984233e-18,0.07179487179487182,-0.008771929824561401
"(0.45,0.80]",0.036559139784946224,0.05957446808510638,-0.06605504587155962,-0.07835051546391752,0.03673469387755102,0.041584158415841586,0.04848484848484849,0.05360824742268042,-0.019999999999999997,0.023300970873786412,0.008080808080808074,-0.10638297872340426,-0.02970297029702971,-0.03218390804597701,0.07222222222222222
"(0.80,1.00]",0.17169811320754716,0.12371134020618557,0.1958762886597938,0.21684210526315792,0.13944954128440365,0.18333333333333332,0.20934579439252335,0.20612244897959184,0.10736842105263159,0.25656565656565655,0.15306122448979595,0.18834951456310678,0.15217391304347827,0.29400000000000004,0.14444444444444446
