,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE
"(0.10,0.45]",0.102,0.019130434782608688,0.017886178861788626,-0.0036036036036036006,0.019672131147540992,0.03428571428571428,0.03928571428571429,-0.003603603603603602,0.03130434782608696,0.030909090909090914,0.022608695652173914,0.003539823008849541,2.0751832235984233e-18,0.07179487179487182,-0.008771929824561401
"(0.45,0.80]",-0.17142857142857146,-0.10833333333333338,-0.184070796460177,-0.19191919191919196,-0.11632653061224492,-0.10291262135922331,-0.23800000000000004,-0.07142857142857144,-0.15294117647058822,-0.08627450980392158,-0.13333333333333336,-0.12083333333333335,-0.1782178217821782,-0.20459770114942524,-0.05892857142857143
"(0.80,1.00]",0.11650485436893204,-0.075,0.06804123711340206,0.0903225806451613,0.02935779816513761,0.02340425531914894,0.1588785046728972,0.03617021276595745,-0.03578947368421054,0.050505050505050504,0.09583333333333333,0.07326732673267325,0.02197802197802198,0.2181818181818182,-0.022641509433962252
