,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE
"(0.10,0.45]",0.05466666666666666,0.026250000000000006,-0.002941176470588237,0.0589041095890411,0.07516778523489932,-0.0370860927152318,-0.006451612903225809,0.022516556291390724,0.03428571428571429,0.019310344827586194,0.016107382550335565,0.032894736842105254,-0.04895104895104895,0.030573248407643316,0.041095890410958895
"(0.45,0.80]",0.1418803418803419,0.19814814814814813,0.13394495412844035,0.17281553398058253,0.19469026548672566,0.11355932203389832,0.12605042016806725,0.17090909090909095,0.17142857142857143,0.16936936936936933,0.15221238938053097,0.1109090909090909,0.18532110091743118,0.17043478260869563,0.10363636363636364
"(0.80,1.00]",0.03437500000000001,0.07500000000000001,0.05000000000000002,0.030136986301369878,0.12280701754385967,0.05172413793103448,0.09206349206349206,-0.0103448275862069,0.07761194029850746,0.06885245901639346,0.042622950819672135,0.1333333333333333,0.12459016393442623,-0.03492063492063491,0.04687500000000001
