,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE
"(0.10,0.45]",0.102,0.019130434782608688,0.017886178861788626,-0.0036036036036036006,0.019672131147540992,0.03428571428571428,0.03928571428571429,-0.003603603603603602,0.03130434782608696,0.030909090909090914,0.022608695652173914,0.003539823008849541,2.0751832235984233e-18,0.07179487179487182,-0.008771929824561401
"(0.45,0.80]",-0.008602150537634422,0.03333333333333333,-0.05309734513274336,-0.08200000000000002,0.030612244897959183,0.0730769230769231,0.05686274509803922,0.068,-0.04799999999999999,0.09607843137254903,-0.005882352941176471,-0.08775510204081632,-0.02912621359223301,-0.029885057471264367,0.07678571428571426
"(0.80,1.00]",0.17169811320754716,0.12371134020618557,0.1958762886597938,0.21684210526315792,0.13944954128440365,0.18333333333333332,0.20934579439252335,0.20612244897959184,0.10736842105263159,0.25656565656565655,0.15306122448979595,0.18834951456310678,0.15217391304347827,0.29400000000000004,0.14444444444444446
