,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE,ATE
"(0.10,0.45]",0.102,0.019130434782608688,0.017886178861788626,-0.0036036036036036006,0.019672131147540992,0.03428571428571428,0.03928571428571429,-0.003603603603603602,0.03130434782608696,0.030909090909090914,0.022608695652173914,0.003539823008849541,2.0751832235984233e-18,0.07179487179487182,-0.008771929824561401
"(0.45,0.80]",-0.26666666666666666,-0.2222222222222222,-0.3137254901960784,-0.3362637362637363,-0.2630434782608696,-0.24516129032258066,-0.3010526315789474,-0.2866666666666666,-0.2879120879120879,-0.21063829787234042,-0.2553191489361702,-0.23863636363636365,-0.30434782608695654,-0.3530864197530864,-0.16893203883495145
"(0.80,1.00]",-0.12871287128712872,-0.24516129032258066,-0.19148936170212766,-0.07021276595744681,-0.14476190476190476,-0.2539325842696629,-0.045283018867924525,-0.10947368421052632,-0.24137931034482762,-0.05252525252525253,-0.13978494623655913,-0.08333333333333333,-0.09655172413793102,-0.09247311827956989,-0.2611111111111111
