var mean se_mean sd 2.5% 25% 50% 75% 97.5% n_eff Rhat
b[7,2] 0.39 6.4E-05 0.00011 0.39 0.39 0.39 0.39 0.39 3 1.86
b[8,2] 3.47 0.00087 0.0014 3.47 3.47 3.47 3.48 3.48 3 2.84
b[9,2] 0.41 9.4E-05 0.00017 0.41 0.41 0.41 0.41 0.41 3 1.86
b[10,2] 1.61 0.00045 0.001 1.61 1.61 1.61 1.61 1.61 5 1.26
b[11,2] 0.18 2.8E-05 7.7E-05 0.18 0.18 0.18 0.18 0.18 7 1.21
b[12,2] 0.15 4E-05 8.6E-05 0.15 0.15 0.15 0.15 0.15 5 1.5
b[13,2] 2.42 0.0011 0.0019 2.42 2.42 2.42 2.42 2.43 3 2.37
b[14,2] 3.03 0.0016 0.0027 3.02 3.02 3.02 3.03 3.03 3 2.09
b[15,2] 3.28 0.00054 0.0013 3.27 3.28 3.28 3.28 3.28 6 0.98
b[16,2] 4.43 0.00061 0.0015 4.43 4.43 4.43 4.43 4.43 6 0.98
b[17,2] 0.35 9.1E-05 0.00018 0.35 0.35 0.35 0.35 0.35 4 1.68
b[18,2] 1.47 0.00072 0.0017 1.47 1.47 1.47 1.47 1.47 6 1.29
b[19,2] 1.73 0.00024 0.00047 1.73 1.73 1.73 1.73 1.73 4 1.52
b[20,2] 6.47 0.00086 0.0028 6.46 6.46 6.47 6.47 6.47 10 0.98
b[21,2] 0.33 3.4E-05 8.7E-05 0.33 0.33 0.33 0.33 0.33 6 1.34
b[22,2] 0.62 9.6E-05 0.00028 0.62 0.62 0.62 0.62 0.62 8 0.98
b[23,2] 0.23 8.5E-05 0.00017 0.23 0.23 0.23 0.23 0.23 4 1.58
b[24,2] 1.68 0.00019 0.00055 1.68 1.68 1.68 1.68 1.68 8 1
b[25,2] 1.72 0.00027 0.00069 1.72 1.72 1.72 1.72 1.72 7 1.03
b[26,2] 3.2 0.00015 0.00057 3.2 3.2 3.2 3.2 3.21 14 0.98
b[27,2] 1.09 8.9E-05 0.00029 1.09 1.09 1.09 1.09 1.09 11 1.18
b[28,2] 5.66 0.0015 0.0035 5.66 5.66 5.66 5.66 5.67 6 1.39
b[29,2] 4.76 0.00064 0.0013 4.76 4.76 4.76 4.76 4.76 4 1.6
b[30,2] 1.81 0.00018 0.00056 1.81 1.81 1.81 1.81 1.81 10 1.01
b[31,2] 0.3 3.6E-05 9.9E-05 0.3 0.3 0.3 0.3 0.3 7 0.98
b[32,2] 0.32 3.1E-05 7.7E-05 0.32 0.32 0.32 0.32 0.32 6 1.41
b[33,2] 0.56 9.3E-05 0.00024 0.56 0.56 0.56 0.56 0.56 7 1.4
b[34,2] 4.38 0.0011 0.0025 4.37 4.38 4.38 4.38 4.38 5 1.4
b[35,2] 3.14 0.00045 0.00095 3.13 3.14 3.14 3.14 3.14 5 0.99
b[36,2] 3.99 0.0012 0.0035 3.99 3.99 3.99 4 4 8 1.27
b[37,2] 5.26 0.0015 0.0029 5.26 5.26 5.26 5.26 5.27 4 1.56
b[38,2] 2.19 0.00093 0.0015 2.19 2.19 2.19 2.2 2.2 3 2.17
b[39,2] 0.35 7.8E-05 0.00019 0.35 0.35 0.35 0.35 0.35 6 1.11
b[40,2] 4.75 0.00096 0.0025 4.75 4.75 4.75 4.76 4.76 7 1.26
b[41,2] 0.38 0.00013 0.00026 0.38 0.38 0.38 0.38 0.38 4 1.21
b[42,2] 1.58 0.00049 0.00092 1.58 1.58 1.58 1.58 1.58 4 1.85
b[43,2] 2.11 0.00018 0.00057 2.11 2.11 2.11 2.11 2.11 10 1.03
b[44,2] 2.09 0.00015 0.00051 2.09 2.09 2.09 2.09 2.09 11 1
b[45,2] 0.34 8E-05 0.00015 0.34 0.34 0.34 0.34 0.34 4 1.85
b[46,2] 0.44 0.00014 0.00031 0.44 0.44 0.44 0.44 0.44 5 1.05
b[47,2] 0.39 4E-05 0.0001 0.39 0.39 0.39 0.39 0.39 7 1.33
b[48,2] 5.23 0.00078 0.0018 5.23 5.23 5.23 5.24 5.24 5 1.49
b[49,2] 1.94 0.00021 0.00063 1.94 1.94 1.94 1.94 1.94 9 1.03
b[50,2] 5.85 0.0013 0.0025 5.85 5.85 5.85 5.85 5.86 4 1.66
b[51,2] 0.15 3.7E-05 6.8E-05 0.15 0.15 0.15 0.15 0.15 3 1.79
b[52,2] 4.15 0.0012 0.0023 4.14 4.14 4.14 4.15 4.15 4 1.56
b[53,2] 4.6 0.00049 0.0015 4.6 4.6 4.6 4.6 4.61 10 1.03
b[54,2] 0.18 3.6E-05 7.2E-05 0.18 0.18 0.18 0.18 0.18 4 1.83
b[55,2] 1.12 0.00022 0.00043 1.12 1.12 1.12 1.12 1.12 4 1.69
b[56,2] 4 0.0017 0.0033 3.99 4 4 4 4 4 1.76
b[57,2] 1.46 0.00014 0.00036 1.46 1.46 1.46 1.46 1.46 6 1.53
b[58,2] 0.47 3.4E-05 0.00011 0.47 0.47 0.47 0.47 0.47 11 0.99
b[59,2] 5.78 0.0042 0.0082 5.76 5.77 5.78 5.78 5.79 4 1.72
b[60,2] 2.77 0.00028 0.00074 2.77 2.77 2.77 2.77 2.77 7 1.03
b[61,2] 0.39 5.6E-05 0.00014 0.39 0.39 0.39 0.39 0.39 6 1.39
b[62,2] 0.32 2E-05 5.1E-05 0.32 0.32 0.32 0.32 0.32 7 1.32
b[63,2] 3.52 0.00037 0.00095 3.52 3.52 3.52 3.52 3.52 6 1.03
b[64,2] 3.44 0.00057 0.0013 3.44 3.44 3.44 3.44 3.45 5 1.52
b[65,2] 0.14 5.8E-05 9.9E-05 0.14 0.14 0.14 0.14 0.14 3 2.17
b[66,2] 4.4 0.0023 0.0044 4.39 4.4 4.4 4.4 4.41 4 1.75
b[67,2] 1.73 0.00099 0.0023 1.73 1.73 1.73 1.73 1.74 6 1.39
b[68,2] 0.19 3.1E-05 8.8E-05 0.19 0.19 0.19 0.19 0.19 8 1
b[69,2] 4.44 0.0031 0.006 4.43 4.43 4.44 4.44 4.45 4 1.71
b[70,2] 0.57 0.00014 0.00031 0.57 0.57 0.57 0.57 0.57 5 1.02
b[71,2] 0.33 6.5E-05 0.00015 0.33 0.33 0.33 0.33 0.33 6 1.25
b[72,2] 0.76 0.0002 0.00048 0.76 0.76 0.76 0.76 0.76 6 1.54
b[1,3] 0.58 0.00011 0.00031 0.58 0.58 0.58 0.58 0.58 8 0.99
b[2,3] 6.23 0.0028 0.0047 6.22 6.22 6.23 6.23 6.23 3 2.4
b[3,3] 0.38 4.9E-05 0.00011 0.38 0.38 0.38 0.38 0.38 5 1.65
b[4,3] 6.96 0.00098 0.0022 6.96 6.96 6.96 6.96 6.97 5 1.28
b[5,3] 4.95 0.00032 0.0008 4.94 4.95 4.95 4.95 4.95 6 1
b[6,3] 0.25 0.00012 0.00022 0.25 0.25 0.25 0.25 0.25 4 1.77
b[7,3] 0.14 2.8E-05 6.2E-05 0.14 0.14 0.14 0.14 0.14 5 0.98
b[8,3] 0.5 4.6E-05 0.00015 0.5 0.5 0.5 0.5 0.5 10 1.06
b[9,3] 2.49 0.00039 0.001 2.49 2.49 2.49 2.49 2.49 7 1
b[10,3] 0.6 0.00023 0.00044 0.6 0.6 0.6 0.6 0.61 4 1.71
b[11,3] 6.36 0.0012 0.0028 6.35 6.36 6.36 6.36 6.37 6 1.52
b[12,3] 1.08 0.00032 0.0007 1.08 1.08 1.08 1.08 1.08 5 1.46
b[13,3] 3.47 0.00046 0.0011 3.47 3.47 3.47 3.47 3.47 6 1.47
b[14,3] 6.34 0.0011 0.0026 6.34 6.34 6.34 6.34 6.35 6 1.14
b[15,3] 2.46 0.00031 0.00099 2.46 2.46 2.46 2.46 2.47 10 1.23
b[16,3] 0.62 0.00011 0.00027 0.62 0.62 0.62 0.62 0.62 6 1.31
b[17,3] 0.82 0.00016 0.00034 0.82 0.82 0.82 0.82 0.82 4 1.6
b[18,3] 0.73 6E-05 0.00019 0.73 0.73 0.73 0.73 0.73 10 1.07
b[19,3] 1.85 0.00041 0.00078 1.85 1.85 1.85 1.85 1.85 4 1.94
b[20,3] 3.41 0.0007 0.0018 3.41 3.41 3.41 3.41 3.42 7 1.04
b[21,3] 4.63 0.00043 0.0011 4.63 4.63 4.63 4.64 4.64 6 1.02
b[22,3] 0.18 3E-05 8.5E-05 0.18 0.18 0.18 0.18 0.18 8 0.98
b[23,3] 1.87 0.00039 0.00091 1.87 1.87 1.87 1.87 1.87 5 1.11
b[24,3] 4.64 0.0013 0.0028 4.64 4.64 4.64 4.64 4.65 5 1.43
b[25,3] 0.23 4.3E-05 0.0001 0.23 0.23 0.23 0.23 0.23 6 1
b[26,3] 0.57 0.00025 0.0005 0.57 0.57 0.57 0.57 0.57 4 1.62
b[27,3] 0.32 1.7E-05 6.2E-05 0.32 0.32 0.32 0.32 0.33 14 0.99
b[28,3] 3.7 0.00034 0.0012 3.69 3.7 3.7 3.7 3.7 12 1.15
b[29,3] 0.34 6.6E-05 0.00012 0.34 0.34 0.34 0.34 0.34 3 1.85
b[30,3] 6.75 0.0019 0.0044 6.75 6.75 6.75 6.75 6.76 5 1.53
b[31,3] 1.82 0.00061 0.0012 1.82 1.82 1.82 1.82 1.82 4 1.49
b[32,3] 0.29 7.5E-05 0.00013 0.29 0.29 0.29 0.29 0.29 3 2.66
b[33,3] 2.03 0.00043 0.001 2.03 2.03 2.03 2.03 2.03 5 1.29
b[34,3] 2.44 0.00038 0.001 2.44 2.44 2.44 2.44 2.44 7 1.15
b[35,3] 0.14 2.6E-05 6.8E-05 0.14 0.14 0.14 0.14 0.14 7 1.21
b[36,3] 1.3 0.00038 0.00082 1.3 1.3 1.3 1.3 1.3 5 1.35
b[37,3] 0.26 2.4E-05 8.1E-05 0.26 0.26 0.26 0.26 0.26 12 0.99
b[38,3] 5.51 0.0012 0.0024 5.51 5.51 5.51 5.52 5.52 4 1.81
b[39,3] 0.31 5.2E-05 0.00015 0.31 0.31 0.31 0.31 0.31 8 1.17
b[40,3] 1.62 0.00016 0.00044 1.62 1.62 1.62 1.62 1.62 7 1
b[41,3] 0.65 4.6E-05 0.0002 0.65 0.65 0.65 0.65 0.65 18 0.99
b[42,3] 0.45 3.6E-05 8.9E-05 0.45 0.45 0.45 0.45 0.45 6 1.19
b[43,3] 0.43 5.7E-05 0.00018 0.43 0.43 0.43 0.43 0.43 9 0.98
b[44,3] 0.28 0.00011 0.0002 0.28 0.28 0.28 0.28 0.28 3 1.94
b[45,3] 0.26 4.3E-05 9.7E-05 0.26 0.26 0.26 0.26 0.26 5 1.57
b[46,3] 0.25 1.8E-05 6.1E-05 0.25 0.25 0.25 0.25 0.25 11 0.99
b[47,3] 2.76 0.0012 0.0025 2.76 2.76 2.77 2.77 2.77 5 1.52
b[48,3] 4.94 0.0016 0.003 4.94 4.94 4.94 4.94 4.95 3 1.78
b[49,3] 4.5 0.00057 0.0013 4.5 4.5 4.5 4.5 4.51 5 1.54
b[50,3] 0.27 6E-05 0.00011 0.27 0.27 0.27 0.27 0.27 4 1.77
b[51,3] 1.62 8.8E-05 0.00034 1.62 1.62 1.62 1.62 1.62 15 1.08
b[52,3] 0.53 6.1E-05 0.00018 0.53 0.53 0.53 0.53 0.53 8 0.99
b[53,3] 4.82 0.00093 0.0019 4.82 4.82 4.82 4.82 4.83 4 1.5
b[54,3] 0.24 4.8E-05 0.00011 0.24 0.24 0.24 0.24 0.24 5 1.07
b[55,3] 5.11 0.00092 0.0019 5.11 5.11 5.11 5.11 5.12 4 1.5
b[56,3] 3.56 0.0012 0.0028 3.56 3.56 3.56 3.56 3.57 6 1.36
b[57,3] 2.54 0.00034 0.0012 2.54 2.54 2.54 2.54 2.54 12 0.98
b[58,3] 0.29 2.8E-05 5.4E-05 0.29 0.29 0.29 0.29 0.29 4 1.69
b[59,3] 6.73 0.00084 0.0018 6.73 6.73 6.73 6.74 6.74 5 1.51
b[60,3] 0.63 5.1E-05 0.00018 0.63 0.63 0.63 0.63 0.63 12 0.98
b[61,3] 1.23 0.00046 0.00091 1.23 1.23 1.23 1.23 1.23 4 1.62
b[62,3] 0.33 5.8E-05 0.00014 0.33 0.33 0.33 0.33 0.33 6 1.35
b[63,3] 0.54 0.0001 0.00022 0.54 0.54 0.54 0.54 0.54 4 1.19
b[64,3] 1.32 0.00079 0.0017 1.32 1.32 1.32 1.32 1.32 5 1.54
b[65,3] 0.76 0.00014 0.00039 0.76 0.76 0.76 0.76 0.76 8 1.33
b[66,3] 2.3 0.00086 0.0018 2.3 2.3 2.3 2.3 2.3 4 1.24
b[67,3] 4.21 0.00041 0.00087 4.21 4.21 4.21 4.21 4.22 4 1.61
b[68,3] 0.93 0.0004 0.00071 0.93 0.93 0.93 0.93 0.93 3 1.98
b[69,3] 0.84 8.9E-05 0.00024 0.84 0.84 0.84 0.84 0.84 8 0.98
b[70,3] 0.87 9.4E-05 0.00029 0.87 0.87 0.87 0.87 0.87 9 0.98
b[71,3] 6.88 0.0012 0.0036 6.88 6.88 6.88 6.88 6.89 9 1.12
b[72,3] 0.67 0.00019 0.00032 0.67 0.67 0.67 0.67 0.67 3 2.49
b[1,4] 2.06 0.0004 0.001 2.06 2.06 2.06 2.06 2.06 7 1.06
b[2,4] 4.88 0.0083 0.02 4.85 4.87 4.88 4.88 4.91 4 1.71
b[3,4] 0.49 7.2E-05 0.00014 0.49 0.49 0.49 0.49 0.49 4 1.94
b[4,4] 0.26 7.9E-05 0.00019 0.26 0.26 0.26 0.26 0.26 6 1.32
b[5,4] 2.75 0.0011 0.0029 2.75 2.75 2.75 2.75 2.76 6 1.33
b[6,4] 4.58 0.0017 0.0035 4.57 4.58 4.58 4.58 4.59 4 1.59
b[7,4] 0.61 0.00012 0.00028 0.61 0.61 0.61 0.61 0.61 5 0.98
b[8,4] 0.24 3E-05 8.2E-05 0.24 0.24 0.24 0.24 0.24 8 1.07
b[9,4] 6.16 0.002 0.0048 6.15 6.16 6.17 6.17 6.17 6 1.12
b[10,4] 0.52 8.6E-05 0.00019 0.52 0.52 0.52 0.52 0.52 5 1.36
b[11,4] 0.54 6.9E-05 0.0002 0.54 0.54 0.54 0.54 0.55 8 0.99
b[12,4] 2.86 0.00049 0.0014 2.85 2.86 2.86 2.86 2.86 8 0.98
b[13,4] 4.15 0.0012 0.0036 4.14 4.14 4.15 4.15 4.16 9 1.03
b[14,4] 0.42 6.8E-05 0.00015 0.42 0.42 0.42 0.42 0.42 5 1.39
b[15,4] 0.55 0.00012 0.00024 0.55 0.55 0.55 0.55 0.55 4 1.61
b[16,4] 2.37 0.0005 0.0014 2.37 2.37 2.37 2.37 2.37 8 1.24
b[17,4] 1.45 0.00085 0.0016 1.45 1.45 1.45 1.45 1.45 3 1.9
b[18,4] 0.92 0.00033 0.00056 0.91 0.92 0.92 0.92 0.92 3 2.26
b[19,4] 1.68 0.00059 0.0012 1.68 1.68 1.68 1.68 1.68 4 1.45
b[20,4] 5.4 0.00055 0.0016 5.4 5.4 5.4 5.4 5.4 8 1.06
b[21,4] 2.38 0.00049 0.0012 2.38 2.38 2.38 2.38 2.38 6 1.04
b[22,4] 0.45 2.1E-05 6.6E-05 0.45 0.45 0.45 0.45 0.45 11 1.26
b[23,4] 0.99 0.00022 0.00057 0.99 0.99 0.99 0.99 0.99 7 1.02
b[24,4] 1.3 0.00014 0.00044 1.3 1.3 1.3 1.3 1.3 9 1.09
b[25,4] 1.2 0.00031 0.00088 1.2 1.2 1.2 1.2 1.21 8 1.06
b[26,4] 6.47 0.0021 0.004 6.47 6.47 6.47 6.47 6.48 4 1.75
b[27,4] 2.56 0.00016 0.00045 2.56 2.56 2.56 2.56 2.56 8 1.09
b[28,4] 2.14 0.00054 0.0013 2.13 2.14 2.14 2.14 2.14 6 1.36
b[29,4] 0.84 7.1E-05 0.0002 0.84 0.84 0.84 0.84 0.84 8 0.98
b[30,4] 1.43 0.00019 0.00049 1.42 1.43 1.43 1.43 1.43 7 1.03
b[31,4] 0.66 0.00015 0.00028 0.66 0.66 0.66 0.66 0.66 3 1.85
b[32,4] 0.25 6.2E-05 0.00012 0.25 0.25 0.25 0.25 0.25 4 1.3
b[33,4] 0.29 2.9E-05 8.8E-05 0.28 0.29 0.29 0.29 0.29 9 1.38
b[34,4] 5.94 0.0049 0.0087 5.93 5.93 5.94 5.95 5.96 3 1.98
b[35,4] 0.21 4.5E-05 0.00011 0.21 0.21 0.21 0.21 0.21 6 1.32
b[36,4] 2.18 0.0003 0.00073 2.17 2.17 2.17 2.18 2.18 6 1.06
b[37,4] 1.68 0.00017 0.00054 1.68 1.68 1.68 1.68 1.68 10 0.98
b[38,4] 0.31 0.00011 0.00019 0.31 0.31 0.31 0.31 0.31 3 2.02
b[39,4] 0.19 2.3E-05 6.4E-05 0.19 0.19 0.19 0.19 0.19 8 1.12
b[40,4] 0.53 0.00013 0.00022 0.53 0.53 0.53 0.53 0.53 3 2.79
b[41,4] 1.02 9.1E-05 0.00025 1.02 1.02 1.02 1.02 1.02 8 1.11
b[42,4] 0.41 9.9E-05 0.00018 0.41 0.41 0.41 0.41 0.41 3 1.91
b[43,4] 0.3 5.4E-05 0.00012 0.3 0.3 0.3 0.3 0.3 5 1.68
b[44,4] 5.57 0.00058 0.0018 5.56 5.56 5.57 5.57 5.57 9 0.98
b[45,4] 6.05 0.00068 0.0017 6.04 6.05 6.05 6.05 6.05 7 0.99
b[46,4] 0.58 3.4E-05 0.0001 0.58 0.58 0.58 0.58 0.58 9 1.01
b[47,4] 0.39 3.7E-05 8.9E-05 0.39 0.39 0.39 0.39 0.39 6 1.46
b[48,4] 1.87 0.00034 0.00083 1.87 1.87 1.87 1.87 1.87 6 1.33
b[49,4] 1.69 0.00061 0.0014 1.69 1.69 1.69 1.69 1.69 5 1.37
b[50,4] 3.46 0.00084 0.0018 3.46 3.46 3.46 3.47 3.47 5 1.36
b[51,4] 1.17 0.0002 0.00038 1.17 1.17 1.17 1.17 1.17 3 1.82
b[52,4] 0.16 2.2E-05 5.2E-05 0.16 0.16 0.16 0.16 0.16 5 1.14
b[53,4] 1.1 0.00024 0.00049 1.1 1.1 1.1 1.11 1.11 4 1.54
b[54,4] 0.67 0.00011 0.00025 0.67 0.67 0.67 0.67 0.67 5 1.28
b[55,4] 0.56 0.00011 0.00033 0.55 0.55 0.55 0.56 0.56 8 1.01
b[56,4] 0.29 4.9E-05 0.00014 0.29 0.29 0.29 0.29 0.29 8 1.18
b[57,4] 0.24 4.8E-05 0.00012 0.24 0.24 0.24 0.24 0.24 6 1.42
b[58,4] 3.7 0.0006 0.0015 3.7 3.7 3.7 3.7 3.7 6 0.99
b[59,4] 2.71 0.00032 0.00098 2.71 2.71 2.71 2.71 2.71 9 1.01
b[60,4] 5.09 0.00053 0.0017 5.09 5.09 5.09 5.09 5.1 10 0.98
b[61,4] 1.22 0.00013 0.00035 1.22 1.22 1.22 1.22 1.22 8 1.12
b[62,4] 0.24 4.6E-05 0.00014 0.24 0.24 0.24 0.24 0.24 9 0.98
b[63,4] 0.72 7E-05 0.00026 0.72 0.72 0.72 0.72 0.72 14 0.98
b[64,4] 1.18 0.00047 0.00081 1.18 1.18 1.18 1.18 1.18 3 2.42
b[65,4] 2.42 0.00032 0.00092 2.42 2.42 2.42 2.42 2.43 8 1.17
b[66,4] 0.23 2.6E-05 6.1E-05 0.23 0.23 0.23 0.23 0.23 6 1.36
b[67,4] 2.19 0.00064 0.0013 2.19 2.19 2.19 2.19 2.19 4 1.47
b[68,4] 0.92 0.00019 0.00036 0.92 0.92 0.92 0.92 0.92 4 1.41
b[69,4] 0.27 4.5E-05 9.5E-05 0.27 0.27 0.27 0.27 0.27 4 1.03
b[70,4] 0.86 0.00012 0.00033 0.86 0.86 0.86 0.86 0.86 8 1.02
b[71,4] 0.23 4.8E-05 0.0001 0.23 0.23 0.23 0.23 0.23 5 1.19
b[72,4] 0.43 7.9E-05 0.00021 0.43 0.43 0.43 0.43 0.43 7 1.15
b[1,5] 2.14 0.00024 0.00052 2.13 2.14 2.14 2.14 2.14 5 0.99
b[2,5] 4.38 0.00087 0.0023 4.37 4.38 4.38 4.38 4.38 7 1.08
b[3,5] 0.89 0.00012 0.00032 0.88 0.89 0.89 0.89 0.89 7 1.08
b[4,5] 3.79 0.0018 0.0038 3.78 3.79 3.79 3.79 3.8 5 1.58
b[5,5] 0.55 4.1E-05 0.00013 0.55 0.55 0.55 0.55 0.56 11 1.05
b[6,5] 0.36 4E-05 0.00012 0.36 0.36 0.36 0.36 0.36 10 1.13
b[7,5] 0.84 0.00024 0.00053 0.84 0.84 0.84 0.84 0.84 5 1.31
b[8,5] 0.28 3.9E-05 0.00011 0.28 0.28 0.28 0.28 0.29 8 1
b[9,5] 0.16 2.3E-05 6.4E-05 0.16 0.16 0.16 0.16 0.16 8 1
b[10,5] 0.56 6.7E-05 0.00022 0.56 0.56 0.56 0.56 0.56 11 1.09
b[11,5] 3.47 0.00056 0.0013 3.47 3.47 3.47 3.47 3.47 6 1.18
b[12,5] 0.7 4.4E-05 0.0002 0.7 0.7 0.7 0.7 0.7 20 0.98
b[13,5] 6.77 0.00061 0.0024 6.77 6.77 6.77 6.78 6.78 15 1
b[14,5] 4.8 0.00078 0.0019 4.79 4.8 4.8 4.8 4.8 6 1.11
b[15,5] 0.18 1.1E-05 3.9E-05 0.18 0.18 0.18 0.18 0.18 14 0.99
b[16,5] 0.63 9.8E-05 0.0002 0.63 0.63 0.63 0.63 0.63 4 1.62
b[17,5] 1.89 6.9E-05 0.00028 1.89 1.89 1.89 1.89 1.89 17 1
b[18,5] 2.96 0.00083 0.0014 2.96 2.96 2.96 2.96 2.96 3 2.43
b[19,5] 0.46 4.6E-05 0.00014 0.46 0.46 0.46 0.46 0.46 9 0.99
b[20,5] 2.04 0.00031 0.00088 2.03 2.03 2.04 2.04 2.04 8 1
b[21,5] 3.09 0.0005 0.00095 3.09 3.09 3.09 3.09 3.1 4 1.69
b[22,5] 3.58 0.00067 0.0014 3.58 3.58 3.58 3.58 3.58 5 1.55
b[23,5] 3.58 0.001 0.0022 3.57 3.57 3.58 3.58 3.58 5 1.37
b[24,5] 3.74 0.0014 0.0024 3.74 3.74 3.74 3.74 3.75 3 2.24
b[25,5] 0.72 0.00015 0.00039 0.72 0.72 0.72 0.72 0.72 6 1.32
b[26,5] 0.27 2.9E-05 7.8E-05 0.27 0.27 0.27 0.27 0.27 7 1.2
b[27,5] 4.49 0.0003 0.001 4.49 4.49 4.49 4.49 4.5 12 1.13
b[28,5] 2.55 0.00012 0.0005 2.55 2.55 2.55 2.56 2.56 18 1.06
b[29,5] 2.98 0.00024 0.00079 2.98 2.98 2.98 2.98 2.98 11 1
b[30,5] 1.36 0.00031 0.0008 1.35 1.36 1.36 1.36 1.36 7 1.13
b[31,5] 0.29 7.6E-05 0.00013 0.29 0.29 0.29 0.29 0.29 3 2.02
b[32,5] 6.1 0.00071 0.0017 6.1 6.1 6.1 6.1 6.11 6 0.99
b[33,5] 1.13 0.00032 0.0006 1.13 1.13 1.13 1.13 1.13 4 1.3
b[34,5] 6.74 0.0004 0.0012 6.74 6.74 6.74 6.74 6.74 9 1.06
b[35,5] 0.22 3.3E-05 6.7E-05 0.22 0.22 0.22 0.22 0.22 4 1.47
b[36,5] 2.8 0.00049 0.00084 2.79 2.8 2.8 2.8 2.8 3 2.18
b[37,5] 0.38 6.3E-05 0.00019 0.38 0.38 0.38 0.38 0.38 9 1.1
b[38,5] 0.15 1.9E-05 5.4E-05 0.15 0.15 0.15 0.15 0.15 8 1.36
b[39,5] 3.59 0.00037 0.00091 3.58 3.59 3.59 3.59 3.59 6 1.35
b[40,5] 0.23 2.1E-05 6.2E-05 0.23 0.23 0.23 0.23 0.23 9 1.04
b[41,5] 5.98 0.00074 0.0022 5.98 5.98 5.98 5.98 5.99 8 0.98
b[42,5] 0.18 4.3E-05 7.7E-05 0.18 0.18 0.18 0.18 0.18 3 2.01
b[43,5] 0.9 0.00018 0.0005 0.9 0.9 0.9 0.9 0.9 8 1.01
b[44,5] 2.74 0.0004 0.00083 2.74 2.74 2.74 2.74 2.74 4 1.51
b[45,5] 6.22 0.0029 0.0063 6.21 6.22 6.23 6.23 6.23 5 1.39
b[46,5] 1.61 0.0002 0.00069 1.6 1.61 1.61 1.61 1.61 12 1.03
b[47,5] 1.07 7.2E-05 0.00022 1.07 1.07 1.07 1.07 1.07 9 1.13
b[48,5] 4.74 0.00066 0.0016 4.74 4.74 4.74 4.74 4.75 6 1.42
b[49,5] 1.41 0.00018 0.00056 1.41 1.41 1.41 1.42 1.42 10 1.01
b[50,5] 1.09 0.00027 0.00049 1.09 1.09 1.09 1.09 1.09 3 1.76
b[51,5] 1.49 0.00029 0.00079 1.49 1.49 1.49 1.49 1.5 8 1.11
b[52,5] 0.85 0.00018 0.00051 0.85 0.85 0.85 0.85 0.85 8 0.98
b[53,5] 5.72 0.00055 0.0016 5.72 5.72 5.72 5.72 5.73 9 1.3
b[54,5] 1.45 0.00022 0.00045 1.45 1.45 1.45 1.45 1.45 4 1.31
b[55,5] 0.75 0.0002 0.00043 0.75 0.75 0.75 0.75 0.75 5 1.39
b[56,5] 2.83 0.0005 0.001 2.83 2.83 2.83 2.84 2.84 4 1.46
b[57,5] 5.8 0.0016 0.0038 5.79 5.79 5.79 5.8 5.81 6 1.25
b[58,5] 4.34 0.0017 0.0034 4.34 4.34 4.35 4.35 4.35 4 1.37
b[59,5] 1.36 0.00017 0.00046 1.36 1.36 1.36 1.36 1.36 8 1.01
b[60,5] 0.18 1.9E-05 6.4E-05 0.18 0.18 0.18 0.18 0.18 12 0.99
b[61,5] 0.17 2.8E-05 5.3E-05 0.17 0.17 0.17 0.17 0.17 3 1.77
b[62,5] 2.25 0.00043 0.0011 2.25 2.25 2.25 2.25 2.25 7 1.21
b[63,5] 0.23 3.2E-05 9.4E-05 0.23 0.23 0.23 0.23 0.23 9 1
b[64,5] 5.06 0.00084 0.0023 5.06 5.06 5.06 5.06 5.07 7 1.17
b[65,5] 0.27 2.4E-05 6.6E-05 0.27 0.27 0.27 0.27 0.27 8 1.19
b[66,5] 4.73 0.00048 0.0013 4.73 4.73 4.73 4.73 4.73 8 1.36
b[67,5] 1.65 0.00019 0.00056 1.65 1.65 1.65 1.65 1.65 9 0.99
b[68,5] 1.2 0.00046 0.00084 1.2 1.2 1.2 1.2 1.21 3 1.84
b[69,5] 0.87 0.00012 0.00023 0.87 0.87 0.87 0.87 0.87 4 1.79
b[70,5] 2.63 0.00039 0.00088 2.62 2.63 2.63 2.63 2.63 5 1.44
b[71,5] 2.43 0.0014 0.0035 2.43 2.43 2.43 2.43 2.44 7 1.34
b[72,5] 1.69 0.00015 0.00037 1.69 1.69 1.69 1.69 1.69 6 1.59
theta[1] 0.3 0.03 0.07 0.14 0.3 0.31 0.34 0.39 5 1.49
theta[2] 0.3 0.01 0.03 0.26 0.28 0.29 0.3 0.36 5 1.46
theta[3] 0.23 0.0041 0.0077 0.21 0.23 0.23 0.24 0.24 3 1.82
theta[4] 0.1 0.01 0.02 0.04 0.1 0.1 0.11 0.13 5 1.52
theta[5] 0.21 0.02 0.04 0.15 0.18 0.2 0.21 0.3 4 1.55
theta[6] 0.03 0.0061 0.01 0.0087 0.03 0.03 0.04 0.05 4 1.74
lp__ -1500000 89000 200000 -2100000 -1500000 -1500000 -1400000 -1300000 5 1.4
          
         6.20284697508897 
